"Дата","ФО","Регион","Регион название","Регион геоточка","Регион население","Заражений","Выздоровлений","Смертей","Смертей за день","Заражений за день","Выздоровлений за день","Заражений на 100К населения","Летальность, %"
26.04.2020,Сибирский федеральный округ,Хакасия,Республика Хакасия,"",537513,176,15,2,0,25,5,32.74339411325865,1.14
26.04.2020,Уральский федеральный округ,Курганская обл.,Курганская область,"",845537,29,4,0,0,2,0,3.429773031812919,0
26.04.2020,Уральский федеральный округ,Свердловская обл.,Свердловская область,"",4325256,395,87,1,0,58,5,9.132407422820753,0.25
26.04.2020,Уральский федеральный округ,Тюменская обл.,Тюменская область,"",1498779,386,58,3,0,12,8,25.754297331361062,0.78
26.04.2020,Уральский федеральный округ,ХМАО – Югра,Ханты-Мансийский автономный округ - Югра,"",1655074,274,53,1,0,41,9,16.555151008353704,0.36
26.04.2020,Уральский федеральный округ,Челябинская обл.,Челябинская область,"",3493036,302,47,0,0,62,2,8.6457740487072,0
26.04.2020,Уральский федеральный округ,Ямало-Ненецкий АО,Ямало-Ненецкий автономный округ,"",538547,348,35,1,0,45,0,64.61831557877028,0.29
26.04.2020,Центральный федеральный округ,Белгородская обл.,Белгородская область,"",1549876,242,31,2,0,21,3,15.614152357995092,0.83
26.04.2020,Центральный федеральный округ,Брянская обл.,Брянская область,"",1210982,599,90,3,1,78,6,49.46398872980771,0.5
26.04.2020,Центральный федеральный округ,Владимирская обл.,Владимирская область,"",1378337,475,11,5,0,49,0,34.46181884401275,1.05
26.04.2020,Центральный федеральный округ,Воронежская обл.,Воронежская область,"",2333768,338,42,8,0,25,4,14.483016306676586,2.37
26.04.2020,Центральный федеральный округ,Ивановская обл.,Ивановская область,"",1014646,274,70,2,0,11,29,27.004492207134312,0.73
26.04.2020,Центральный федеральный округ,Калужская обл.,Калужская область,"",1012156,583,25,8,0,70,8,57.59981662905718,1.37
26.04.2020,Центральный федеральный округ,Костромская обл.,Костромская область,"",643324,148,11,3,0,11,0,23.005515105918636,2.03
26.04.2020,Центральный федеральный округ,Курская обл.,Курская область,"",1115237,456,38,4,0,67,0,40.88816995849313,0.88
26.04.2020,Центральный федеральный округ,Липецкая обл.,Липецкая область,"",1150201,306,64,2,0,22,0,26.604045727659773,0.65
26.04.2020,Центральный федеральный округ,Москва,Москва,"",12506468,42480,3175,404,38,2971,128,339.6642441335156,0.95
26.04.2020,Центральный федеральный округ,Московская обл.,Московская область,"",7503385,9070,272,71,2,576,10,120.87877671211061,0.78
26.04.2020,Центральный федеральный округ,Орловская обл.,Орловская область,"",747247,363,32,2,0,42,22,48.578314800862366,0.55
26.04.2020,Центральный федеральный округ,Рязанская обл.,Рязанская область,"",1121474,602,47,0,0,63,9,53.679354135717816,0
26.04.2020,Центральный федеральный округ,Смоленская обл.,Смоленская область,"",949348,289,15,2,0,10,0,30.441945419382566,0.69
26.04.2020,Центральный федеральный округ,Тамбовская обл.,Тамбовская область,"",1033552,399,47,1,0,56,10,38.60473396597365,0.25
26.04.2020,Центральный федеральный округ,Тверская обл.,Тверская область,"",1283873,464,24,1,1,23,0,36.140646310032224,0.22
26.04.2020,Центральный федеральный округ,Тульская обл.,Тульская область,"",1491855,644,59,5,1,66,2,43.167734129657376,0.78
26.04.2020,Центральный федеральный округ,Ярославская обл.,Ярославская область,"",1265684,384,23,2,0,42,0,30.339326403746906,0.52
26.04.2020,Южный федеральный округ,Адыгея,Республика Адыгея,"",453376,134,32,3,0,15,0,29.556041784302653,2.24
26.04.2020,Южный федеральный округ,Астраханская обл.,Астраханская область,"",1017514,277,42,4,0,66,13,27.22321265358511,1.44
26.04.2020,Южный федеральный округ,Волгоградская обл.,Волгоградская область,"",2521276,242,37,6,1,30,3,9.59831450424309,2.48
26.04.2020,Южный федеральный округ,Калмыкия,Республика Калмыкия,"",275413,146,19,3,0,24,0,53.01129576309034,2.05
26.04.2020,Южный федеральный округ,Краснодарский край,Краснодарский край,"",5603420,780,122,19,1,73,4,13.920070242815994,2.44
26.04.2020,Южный федеральный округ,Крым,Республика Крым,"",1913731,67,29,0,0,10,0,3.501014510398797,0
26.04.2020,Южный федеральный округ,Ростовская обл.,Ростовская область,"",4220452,649,37,1,1,65,19,15.377499850726888,0.15
26.04.2020,Южный федеральный округ,Севастополь,Севастополь,"",436670,31,6,0,0,5,0,7.099182448988939,0
